id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
id3731749,10:14:39 AM,10:23:57 AM,2,"-73,955,482,482,910,100","40,773,540,496,826,100","-73,979,057,312,011,700","40,785,350,799,560,500",558
id1855123,10:14:48 AM,10:32:27 AM,1,"-73,946,189,880,371,000","40,777,332,305,908,200","-73,966,972,351,074,200","40,760,326,385,498,000",1059
id0222446,10:14:54 AM,10:33:58 AM,1,"-73,973,846,435,546,800","40,763,839,721,679,600","-73,948,760,986,328,100","40,744,060,516,357,400",1144
id0199011,10:14:57 AM,10:22:05 AM,1,"-739,625,244,140,625","40,767,246,246,337,800","-73,952,545,166,015,600","40,766,597,747,802,700",428
id2635396,10:15:02 AM,10:29:55 AM,4,"-74,001,380,920,410,100","40,762,470,245,361,300","-73,983,222,961,425,700","40,750,724,792,480,400",893
id1726682,10:15:09 AM,10:41:37 AM,1,"-73,953,048,706,054,600","40,772,525,787,353,500","-73,963,356,018,066,400","40,763,698,577,880,800",1588
id3623137,10:15:18 AM,10:24:43 AM,1,"-73,978,996,276,855,400","40,777,336,120,605,400","-73,995,033,264,160,100","40,763,683,319,091,700",565
id3191448,10:16:11 AM,11:01:54 AM,1,"-73,872,871,398,925,700","40,773,979,187,011,700","-73,979,103,088,378,900","40,766,830,444,335,900",2743
id2808029,10:16:25 AM,10:32:49 AM,6,"-73,998,397,827,148,400","40,760,795,593,261,700","-74,006,752,014,160,100","40,720,256,805,419,900",984
id2760835,10:16:37 AM,10:28:20 AM,1,"-73,993,354,797,363,200","40,722,118,377,685,500","-74,002,021,789,550,700","40,716,060,638,427,700",703
id2215700,10:16:38 AM,10:32:19 AM,1,"-73,955,741,882,324,200","40,779,609,680,175,700","-73,967,765,808,105,400","40,762,706,756,591,700",941
id0200926,10:16:49 AM,10:39:13 AM,1,"-73,872,962,951,660,100","40,774,131,774,902,300","-73,943,412,780,761,700","40,783,641,815,185,500",1344
id1534981,10:17:13 AM,10:35:25 AM,1,"-73,972,999,572,753,900","40,743,480,682,373,000","-73,957,855,224,609,300","40,765,457,153,320,300",1092
id2693535,10:17:20 AM,10:20:18 AM,1,"-73,983,589,172,363,200","40,738,334,655,761,700","-73,979,576,110,839,800","40,735,305,786,132,800",178
id2434377,10:17:21 AM,10:30:31 AM,1,"-73,991,378,784,179,600","40,766,307,830,810,500","-7,398,681,640,625","40,755,905,151,367,100",790
id2479451,10:17:21 AM,10:41:00 AM,1,"-73,978,050,231,933,500","40,734,268,188,476,500","-74,006,729,125,976,500","40,744,121,551,513,600",1419
id3248752,10:17:23 AM,10:23:29 AM,1,"-73,997,001,647,949,200","40,737,499,237,060,500","-73,991,241,455,078,100","40,734,958,648,681,600",366
id0977838,10:17:25 AM,10:39:00 AM,6,"-739,801,025,390,625","40,739,109,039,306,600","-73,957,321,166,992,100","40,764,381,408,691,400",1295
id3857119,10:17:26 AM,10:34:12 AM,1,"-73,981,826,782,226,500","40,752,140,045,166,000","-74,005,622,863,769,500","4,073,944,091,796,870",1006
id1194758,10:17:36 AM,10:40:16 AM,2,"-74,002,822,875,976,500","40,760,421,752,929,600","-73,955,337,524,414,000","40,779,289,245,605,400",1360
id3006747,10:17:39 AM,10:22:28 AM,1,"-73,953,704,833,984,300","40,770,961,761,474,600","-73,962,615,966,796,800","40,774,871,826,171,800",289
id0675635,10:17:39 AM,10:28:30 AM,1,"-73,964,927,673,339,800","40,763,477,325,439,400","-739,775,390,625","40,752,262,115,478,500",651
id1360654,10:18:12 AM,10:34:03 AM,4,"-73,980,712,890,625","40,764,411,926,269,500","-7,398,541,259,765,620","40,747,673,034,667,900",951
id0002562,10:18:27 AM,10:31:24 AM,1,"-73,953,842,163,085,900","40,781,982,421,875","-73,976,806,640,625","40,776,668,548,583,900",777
id2288969,10:18:29 AM,10:40:22 AM,5,"-73,979,393,005,371,000","40,776,756,286,621,000","-73,957,061,767,578,100","407,666,015,625",1313
id2242314,10:18:58 AM,10:33:41 AM,1,"-73,999,183,654,785,100","40,761,348,724,365,200","-73,978,904,724,121,000","40,762,466,430,664,000",883
id0509626,10:19:53 AM,11:18:44 AM,1,"-73,923,759,460,449,200","40,770,378,112,792,900","-73,992,538,452,148,400","40,721,366,882,324,200",3531
id2031269,10:20:05 AM,11:14:21 AM,1,"-73,875,015,258,789,000","40,774,040,222,167,900","-73,991,973,876,953,100","40,748,428,344,726,500",3256
id2217640,10:20:13 AM,10:33:54 AM,1,"-73,978,759,765,625","40,750,770,568,847,600","-73,989,288,330,078,100","40,739,620,208,740,200",821
id1021012,10:20:16 AM,10:24:09 AM,2,"-73,991,493,225,097,600","40,750,160,217,285,100","-73,997,322,082,519,500","40,746,971,130,371,000",233
id3384237,10:20:24 AM,10:31:02 AM,1,"-74,002,662,658,691,400","4,071,588,134,765,620","-74,004,150,390,625","40,719,776,153,564,400",638
id2153016,10:20:46 AM,11:06:36 AM,1,"-7,387,548,828,125","40,773,738,861,083,900","-73,978,836,059,570,300","40,761,943,817,138,600",2750
id0870363,10:21:09 AM,10:38:00 AM,1,"-73,977,996,826,171,800","40,746,204,376,220,700","-7,399,017,333,984,370","40,751,731,872,558,500",1011
id1777966,10:21:09 AM,10:32:00 AM,1,"-73,973,312,377,929,600","40,752,006,530,761,700","-73,969,230,651,855,400","40,757,987,976,074,200",651
id3141588,10:21:18 AM,10:30:12 AM,4,"-73,998,664,855,957,000","40,745,380,401,611,300","-73,989,326,477,050,700","40,740,650,177,001,900",534
id0457182,10:21:26 AM,10:42:24 AM,1,"-73,967,453,002,929,600","40,757,041,931,152,300","-73,983,413,696,289,000","40,747,215,270,996,000",1258
id0667343,10:22:01 AM,10:26:27 AM,1,"-73,981,300,354,003,900","40,729,160,308,837,800","-73,987,968,444,824,200","40,719,089,508,056,600",266
id1067653,10:22:01 AM,10:26:31 AM,1,"-74,002,296,447,753,900","40,734,500,885,009,700","-74,006,401,062,011,700","40,739,398,956,298,800",270
id3054238,10:22:23 AM,10:42:24 AM,1,"-74,008,392,333,984,300","40,734,886,169,433,500","-73,992,805,480,957,000","40,753,719,329,833,900",1201
id3310136,10:22:31 AM,10:42:05 AM,1,"-73,996,139,526,367,100","40,748,668,670,654,200","-73,997,886,657,714,800","40,764,930,725,097,600",1174
id3139718,10:22:43 AM,10:34:12 AM,5,"-73,994,430,541,992,100","40,750,991,821,289,000","-7,398,486,328,125","40,758,129,119,873,000",689
id2223738,10:22:49 AM,10:46:49 AM,1,"-73,979,728,698,730,400","40,761,543,273,925,700","-73,993,400,573,730,400","40,744,068,145,751,900",1440
id1233822,10:22:51 AM,11:16:32 AM,1,"-73,993,972,778,320,300","40,750,068,664,550,700","-73,954,261,779,785,100","40,765,438,079,833,900",3221
id0909690,10:22:57 AM,10:48:44 AM,5,"-73,996,498,107,910,100","40,753,261,566,162,100","-73,987,258,911,132,800","40,730,751,037,597,600",1547
id2483530,10:22:59 AM,10:32:17 AM,1,"-73,958,908,081,054,600","40,777,957,916,259,700","-73,968,338,012,695,300","40,765,022,277,832,000",558
id1134337,10:23:20 AM,10:56:16 AM,5,"-73,975,868,225,097,600","40,789,100,646,972,600","-7,401,239,013,671,870","40,708,209,991,455,000",1976
id0327210,10:23:23 AM,10:40:23 AM,2,"-73,972,648,620,605,400","40,756,050,109,863,200","-73,987,258,911,132,800","40,748,958,587,646,400",1020
id0212073,10:23:35 AM,10:33:37 AM,1,"-74,003,982,543,945,300","40,725,559,234,619,100","-74,001,602,172,851,500","40,735,160,827,636,700",602
id2881450,10:23:41 AM,10:32:06 AM,1,"-73,969,917,297,363,200","40,789,600,372,314,400","-73,953,399,658,203,100","40,779,861,450,195,300",505
id3019396,10:23:50 AM,10:26:47 AM,1,"-73,982,063,293,457,000","40,758,449,554,443,300","-73,980,392,456,054,600","40,761,631,011,962,800",177
id0084244,10:23:59 AM,10:45:30 AM,2,"-73,960,166,931,152,300","40,766,242,980,957,000","-73,961,219,787,597,600","40,777,503,967,285,100",1291
id2898224,10:24:05 AM,10:43:04 AM,1,"-73,962,432,861,328,100","40,756,576,538,085,900","-74,012,786,865,234,300","40,702,869,415,283,200",1139
id2798379,10:24:12 AM,10:50:26 AM,2,"-73,984,977,722,167,900","40,758,708,953,857,400","-7,401,654,052,734,370","40,704,719,543,457,000",1574
id0270572,10:24:17 AM,10:27:32 AM,1,"-73,993,812,561,035,100","40,767,059,326,171,800","-73,983,940,124,511,700","40,766,685,485,839,800",195
id1975653,10:24:20 AM,10:29:08 AM,1,"-73,985,145,568,847,600","40,763,317,108,154,200","-73,988,090,515,136,700","40,769,721,984,863,200",288
id1107854,10:24:21 AM,10:30:31 AM,1,"-73,968,368,530,273,400","40,786,823,272,705,000","-73,972,145,080,566,400","40,793,983,459,472,600",370
id0556215,10:24:23 AM,10:31:16 AM,1,"-739,947,509,765,625","40,760,288,238,525,300","-73,982,177,734,375","40,757,980,346,679,600",413
id1198272,10:24:28 AM,10:54:09 AM,5,"-74,009,979,248,046,800","40,712,268,829,345,700","-73,986,518,859,863,200","40,747,699,737,548,800",1781
id3495106,10:24:28 AM,10:49:02 AM,1,"-73,997,207,641,601,500","40,742,073,059,082,000","-74,014,068,603,515,600","40,702,518,463,134,700",1474
id3667352,10:24:29 AM,10:35:48 AM,1,"-73,970,619,201,660,100","40,758,541,107,177,700","-73,978,912,353,515,600","407,476,806,640,625",679
id2348006,10:25:26 AM,10:51:01 AM,1,"-7,398,388,671,875","40,743,522,644,042,900","-73,956,748,962,402,300","40,774,936,676,025,300",1535
id2343839,10:25:26 AM,10:43:53 AM,1,"-73,979,339,599,609,300","40,786,911,010,742,100","-74,007,331,848,144,500","40,741,729,736,328,100",1107
id3461123,10:25:40 AM,10:34:34 AM,1,"-73,989,707,946,777,300","4,075,653,076,171,870","-73,990,890,502,929,600","40,750,804,901,123,000",534
id2891301,10:25:54 AM,10:34:43 AM,1,"-73,961,799,621,582,000","40,773,849,487,304,600","-73,969,833,374,023,400","40,763,072,967,529,200",529
id1079937,10:25:59 AM,10:29:54 AM,1,"-73,973,518,371,582,000","40,743,797,302,246,000","-73,968,894,958,496,000","40,750,957,489,013,600",235
id0504243,10:26:19 AM,10:48:29 AM,2,"-73,988,601,684,570,300","40,748,638,153,076,100","-73,974,861,145,019,500","4,075,714,111,328,120",1330
id1199173,10:26:26 AM,10:32:02 AM,1,"-739,683,837,890,625","40,799,537,658,691,400","-73,959,182,739,257,800","40,799,320,220,947,200",336
id1231434,10:26:34 AM,10:31:54 AM,6,"-73,972,320,556,640,600","40,786,628,723,144,500","-73,961,151,123,046,800","40,806,640,625",320
id3634456,10:26:47 AM,10:42:29 AM,1,"-73,995,864,868,164,000","40,726,459,503,173,800","-73,977,333,068,847,600","40,723,457,336,425,700",942
id1982873,10:26:57 AM,10:39:30 AM,2,"-73,975,379,943,847,600","40,777,088,165,283,200","-73,959,609,985,351,500","40,808,650,970,458,900",753
id1735107,10:27:07 AM,10:56:44 AM,1,"-73,961,051,940,917,900","40,714,714,050,292,900","-73,992,996,215,820,300","40,728,076,934,814,400",1777
id3051070,10:27:08 AM,10:50:14 AM,2,"-73,989,227,294,921,800","40,741,870,880,126,900","-73,983,985,900,878,900","40,762,973,785,400,300",1386
id0048973,10:27:09 AM,10:33:37 AM,1,"-73,977,897,644,042,900","40,756,771,087,646,400","-73,984,710,693,359,300","40,748,809,814,453,100",388
id0628082,10:27:37 AM,10:52:22 AM,2,"-73,944,175,720,214,800","40,775,691,986,083,900","-7,398,199,462,890,620","4,074,481,201,171,870",1485
id1812272,10:28:30 AM,11:00:26 AM,4,"-73,965,614,318,847,600","40,758,541,107,177,700","-73,982,124,328,613,200","40,746,284,484,863,200",1916
id0679558,10:28:35 AM,11:00:49 AM,1,"-73,872,993,469,238,200","40,773,994,445,800,700","-73,989,776,611,328,100","40,702,293,395,996,000",1934
id0788132,10:29:34 AM,10:40:40 AM,1,"-73,995,254,516,601,500","40,739,688,873,291,000","-73,991,706,848,144,500","40,731,884,002,685,500",666
id1840263,10:29:46 AM,10:36:57 AM,1,"-74,004,341,125,488,200","40,721,813,201,904,200","-74,008,186,340,332,000","40,722,953,796,386,700",431
id0746723,10:29:48 AM,10:32:59 AM,1,"-73,978,569,030,761,700","40,782,913,208,007,800","-7,397,882,080,078,120","40,777,423,858,642,500",191
id3999527,10:30:06 AM,10:43:52 AM,1,"-73,982,696,533,203,100","40,747,920,989,990,200","-7,398,834,228,515,620","40,759,220,123,291,000",826
id0448571,10:30:43 AM,10:33:30 AM,1,"-73,960,365,295,410,100","40,776,233,673,095,700","-73,956,283,569,335,900","4,078,173,828,125",167
id2232163,10:31:08 AM,10:54:12 AM,1,"-7,398,138,427,734,370","40,784,255,981,445,300","-73,987,815,856,933,500","40,749,710,083,007,800",1384
id2152695,10:31:35 AM,10:38:44 AM,1,"-73,988,380,432,128,900","40,774,368,286,132,800","-73,972,343,444,824,200","40,791,496,276,855,400",429
id2671177,10:31:46 AM,10:35:17 AM,1,"-73,985,923,767,089,800","40,732,711,791,992,100","-73,982,620,239,257,800","40,733,211,517,333,900",211
id1585993,10:32:47 AM,10:44:41 AM,1,"-73,955,902,099,609,300","40,772,113,800,048,800","-73,974,067,687,988,200","40,763,751,983,642,500",714
id2495921,10:33:10 AM,10:52:54 AM,1,"-73,992,218,017,578,100","40,723,808,288,574,200","-73,941,192,626,953,100","40,713,951,110,839,800",1184
id0329680,10:34:03 AM,10:53:34 AM,1,"-73,954,704,284,667,900","40,768,928,527,832,000","-73,968,963,623,046,800","4,076,129,150,390,620",1171
id1478639,10:34:10 AM,10:58:29 AM,1,"-74,008,796,691,894,500","40,731,101,989,746,000","-73,983,665,466,308,500","40,746,540,069,580,000",1459
id3718557,10:34:17 AM,10:53:49 AM,2,"-74,000,007,629,394,500","40,733,100,891,113,200","-739,853,515,625","40,744,766,235,351,500",1172
id2605941,10:34:20 AM,11:14:15 AM,5,"-74,007,858,276,367,100","40,741,226,196,289,000","-73,974,563,598,632,800","40,757,167,816,162,100",2395
id2889496,10:34:41 AM,11:00:21 AM,2,"-73,990,303,039,550,700","40,740,962,982,177,700","-74,014,137,268,066,400","40,713,973,999,023,400",1540
id0062085,10:35:57 AM,10:50:23 AM,2,"-73,996,826,171,875","40,744,556,427,001,900","-7,401,092,529,296,870","40,713,565,826,416,000",866
id1779019,10:36:55 AM,11:49:17 AM,1,"-73,789,970,397,949,200","40,643,478,393,554,600","-73,986,328,125","40,758,708,953,857,400",4342
id2525883,10:37:03 AM,11:00:36 AM,1,"-73,993,240,356,445,300","40,737,850,189,208,900","-73,978,340,148,925,700","40,746,650,695,800,700",1413
id2514029,10:37:40 AM,10:43:25 AM,1,"-73,981,414,794,921,800","40,780,708,312,988,200","-73,982,025,146,484,300","40,777,004,241,943,300",345
id1493122,10:37:41 AM,11:06:49 AM,1,"-74,001,869,201,660,100","40,723,255,157,470,700","-73,981,636,047,363,200","40,758,487,701,416,000",1748
id2063111,10:37:57 AM,10:42:33 AM,4,"-73,970,748,901,367,100","40,761,638,641,357,400","-73,963,912,963,867,100","40,770,919,799,804,600",276
id2873601,10:38:07 AM,10:46:38 AM,1,"-73,972,976,684,570,300","40,758,399,963,378,900","-73,979,667,663,574,200","40,765,460,968,017,500",511
id1887561,10:38:09 AM,10:58:12 AM,1,"-73,950,119,018,554,600","40,780,021,667,480,400","-73,958,984,375","40,767,307,281,494,100",1203
id0548060,10:38:13 AM,10:58:57 AM,2,"-73,999,359,130,859,300","40,754,341,125,488,200","-73,978,668,212,890,600","40,773,998,260,498,000",1244
id0676164,10:38:41 AM,11:02:51 AM,5,"-73,994,132,995,605,400","40,761,566,162,109,300","-74,007,728,576,660,100","40,742,664,337,158,200",1450
id3512025,10:39:38 AM,10:45:04 AM,1,"-73,980,964,660,644,500","40,782,020,568,847,600","-73,975,135,803,222,600","40,790,233,612,060,500",326
id3339256,10:39:38 AM,10:54:45 AM,1,"-73,952,682,495,117,100","40,783,519,744,873,000","-73,966,064,453,125","40,769,542,694,091,700",907
id3933411,10:39:41 AM,10:50:48 AM,1,"-739,913,330,078,125","40,732,231,140,136,700","-74,001,358,032,226,500","40,721,721,649,169,900",667
id0980876,10:39:54 AM,10:59:42 AM,4,"-73,974,830,627,441,400","40,742,000,579,833,900","-73,997,123,718,261,700","40,734,939,575,195,300",1188
id1482615,10:40:15 AM,11:28:41 AM,2,"-73,812,774,658,203,100","40,695,953,369,140,600","-740,045,166,015,625","40,717,269,897,460,900",2906
id3412233,10:40:33 AM,10:44:47 AM,1,"-73,958,824,157,714,800","40,763,984,680,175,700","-73,964,134,216,308,500","40,767,097,473,144,500",254
id1853491,10:40:34 AM,11:03:10 AM,1,"-73,977,073,669,433,500","40,790,081,024,169,900","-73,964,149,475,097,600","40,768,260,955,810,500",1356
id3726546,10:40:49 AM,11:28:39 AM,1,"-73,874,610,900,878,900","40,774,192,810,058,500","-73,977,546,691,894,500","40,758,026,123,046,800",2870
id0909925,10:40:53 AM,10:47:53 AM,1,"-73,992,286,682,128,900","40,754,047,393,798,800","-74,000,534,057,617,100","40,762,653,350,830,000",420
id3366072,10:40:56 AM,11:00:39 AM,1,"-73,996,101,379,394,500","40,738,258,361,816,400","-73,980,766,296,386,700","40,759,788,513,183,500",1183
id2128870,10:41:23 AM,10:51:29 AM,1,"-73,968,719,482,421,800","40,693,157,196,044,900","-73,977,783,203,125","40,675,342,559,814,400",606
id3343281,10:41:51 AM,10:54:09 AM,1,"-7,399,688,720,703,120","40,737,258,911,132,800","-73,988,334,655,761,700","40,745,185,852,050,700",738
id0865753,10:41:57 AM,10:51:44 AM,1,"-73,976,600,646,972,600","40,754,543,304,443,300","-73,976,203,918,457,000","40,763,866,424,560,500",587
id3589485,10:42:07 AM,10:53:24 AM,6,"-73,982,063,293,457,000","4,076,824,951,171,870","-73,988,792,419,433,500","40,752,891,540,527,300",677
id3114657,10:42:13 AM,10:49:34 AM,1,"-73,996,650,695,800,700","40,742,748,260,498,000","-73,997,337,341,308,500","40,735,851,287,841,700",441
id2728708,10:42:17 AM,11:07:25 AM,6,"-73,986,045,837,402,300","40,732,856,750,488,200","-73,983,627,319,335,900","40,755,535,125,732,400",1508
id3641872,10:42:45 AM,10:48:31 AM,1,"-739,970,703,125","40,731,510,162,353,500","-74,007,553,100,585,900","40,730,377,197,265,600",346
id1232279,10:42:46 AM,11:15:41 AM,2,"-73,995,956,420,898,400","40,716,262,817,382,800","-73,975,143,432,617,100","40,755,172,729,492,100",1975
id0582353,10:42:58 AM,10:44:46 AM,1,"-73,956,748,962,402,300","40,779,991,149,902,300","-73,956,092,834,472,600","40,785,484,313,964,800",108
id0040174,10:43:28 AM,11:12:37 AM,1,"-73,975,234,985,351,500","40,762,744,903,564,400","-74,015,579,223,632,800","40,711,696,624,755,800",1749
id1786061,10:43:30 AM,11:15:12 AM,1,"-73,960,823,059,082,000","40,778,270,721,435,500","-74,009,376,525,878,900","40,740,001,678,466,700",1902
id2034185,10:43:39 AM,10:50:17 AM,1,"-73,965,591,430,664,000","40,752,956,390,380,800","-7,397,064,208,984,370","40,761,524,200,439,400",398
id1671924,10:44:09 AM,11:01:12 AM,1,"-73,981,414,794,921,800","40,773,494,720,458,900","-7,396,826,171,875","40,762,588,500,976,500",1023
id3859729,10:44:14 AM,11:15:01 AM,1,"-73,863,082,885,742,100","40,769,142,150,878,900","-73,989,402,770,996,000","40,702,480,316,162,100",1847
id1204615,10:44:32 AM,10:54:25 AM,1,"-73,994,468,688,964,800","40,726,078,033,447,200","-73,984,710,693,359,300","40,710,681,915,283,200",593
id0953137,10:44:40 AM,10:53:17 AM,5,"-73,985,771,179,199,200","40,760,086,059,570,300","-73,982,162,475,585,900","40,773,773,193,359,300",517
id1500303,10:45:21 AM,11:00:14 AM,1,"-73,973,884,582,519,500","4,075,360,107,421,870","-73,979,034,423,828,100","40,765,407,562,255,800",893
id0653386,10:45:28 AM,10:55:10 AM,1,"-73,968,345,642,089,800","40,758,937,835,693,300","-73,961,090,087,890,600","40,777,778,625,488,200",582
id3032929,10:45:28 AM,10:51:56 AM,2,"-73,982,101,440,429,600","40,752,330,780,029,200","-73,987,754,821,777,300","40,741,584,777,832,000",388
id1377083,10:45:44 AM,10:53:27 AM,1,"-73,958,381,652,832,000","40,778,873,443,603,500","-73,964,714,050,292,900","40,770,126,342,773,400",463
id3321799,10:46:13 AM,10:50:50 AM,1,"-74,011,833,190,917,900","40,714,988,708,496,000","-74,016,708,374,023,400","40,711,570,739,746,000",277
id3181545,10:46:30 AM,11:08:19 AM,1,"-73,992,645,263,671,800","40,746,253,967,285,100","-74,002,281,188,964,800","40,715,251,922,607,400",1309
id2810410,10:46:42 AM,11:03:25 AM,6,"-73,982,696,533,203,100","40,757,148,742,675,700","-73,966,789,245,605,400","40,804,012,298,583,900",1003
id2611214,10:47:07 AM,11:10:45 AM,2,"-7,396,392,822,265,620","40,757,083,892,822,200","-7,397,808,837,890,620","40,750,961,303,710,900",1418
id3164270,10:47:18 AM,11:02:27 AM,1,"-73,988,418,579,101,500","40,748,439,788,818,300","-73,981,422,424,316,400","40,752,620,697,021,400",909
id2345118,10:47:24 AM,11:00:05 AM,1,"-74,006,683,349,609,300","4,073,046,875","-73,997,261,047,363,200","40,720,718,383,789,000",761
id3186581,10:47:44 AM,11:03:53 AM,1,"-73,954,917,907,714,800","40,765,487,670,898,400","-73,975,936,889,648,400","40,763,969,421,386,700",969
id1279741,10:47:47 AM,10:56:39 AM,2,"-73,968,803,405,761,700","40,754,592,895,507,800","-73,972,366,333,007,800","40,746,536,254,882,800",532
id1504449,10:48:03 AM,10:57:27 AM,1,"-73,948,188,781,738,200","40,778,839,111,328,100","-73,952,545,166,015,600","40,768,466,949,462,800",564
id1624790,10:48:16 AM,11:21:46 AM,1,"-73,987,449,645,996,000","40,721,824,645,996,000","-73,995,597,839,355,400","40,747,440,338,134,700",2010
